Running simulation for 200 cities, 1000 population, 500 parent pool size
32694.95834987019, 32229.868845260236, 31554.111951304312, 31554.111951304312, 30035.93823598708, 29123.12252163171, 29123.12252163171, 29123.12252163171, 28939.93203263203, 28180.37715141853, 28180.37715141853, 28180.37715141853, 27900.291729268127, 27656.879833992454, 26950.366371330223, 26618.59062429273, 25279.538506373403, 25279.538506373403, 25279.538506373403, 25238.971515022346, 24565.779907257962, 24420.657952515216, 24354.291275101714, 24013.579876643944, 23461.571901337466, 22991.46312256912, 22991.46312256912, 22825.547941203455, 22372.165898199088, 22315.022691349262, 21779.32739023949, 21779.32739023949, 21779.32739023949, 21525.704540449467, 20839.078818457918, 20839.078818457918, 20839.078818457918, 20839.078818457918, 20839.078818457918, 20369.706287799047, 20248.52984172463, 19471.406417561404, 19453.09643268839, 19453.09643268839, 19453.09643268839, 19453.09643268839, 18240.19524749658, 18240.19524749658, 18240.19524749658, 18240.19524749658, 18240.19524749658, 18240.19524749658, 18150.315101239794, 18150.315101239794, 18150.315101239794, 17975.337830224948, 17975.337830224948, 17369.650209563817, 17369.650209563817, 17369.650209563817, 16686.190856776775, 16686.190856776775, 16686.190856776775, 16686.190856776775, 16686.190856776775, 16686.190856776775, 16662.57957803209, 16662.57957803209, 16662.57957803209, 16662.57957803209, 16417.29533946909, 16417.29533946909, 16193.986827827881, 16193.986827827881, 16025.444123461339, 16025.444123461339, 15999.078370662368, 15999.078370662368, 15876.669390270603, 15876.669390270603, 15533.692088989974, 15533.692088989974, 15533.692088989974, 14764.307972343748, 14764.307972343748, 14676.405521072302, 14676.405521072302, 14475.410530925425, 14475.410530925425, 14475.410530925425, 14475.410530925425, 14475.410530925425, 14442.665892822582, 14442.665892822582, 14251.623365731257, 14251.623365731257, 14244.713932347855, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13834.050992166873, 13736.839285623351, 13526.507895948416, 13526.507895948416, 13526.507895948416, 13270.93820779004, 12957.531252628378, 12957.531252628378, 12957.531252628378, 12957.531252628378, 12957.531252628378, 12957.531252628378, 12847.010965967356, 12847.010965967356, 12847.010965967356, 12847.010965967356, 12847.010965967356, 12847.010965967356, 12847.010965967356, 12847.010965967356, 12688.383733725725, 12688.383733725725, 12688.383733725725, 12688.383733725725, 12688.383733725725, 12688.383733725725, 12519.913044495735, 12519.913044495735, 12519.913044495735, 12519.913044495735, 12519.913044495735, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12427.337515233647, 12220.448271047127, 11934.206880972544, 11934.206880972544, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11781.166652432892, 11726.170460375293, 11726.170460375293, 11478.51240372449, 11478.51240372449, 11478.51240372449, 11478.51240372449, 11478.51240372449, 11478.51240372449, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10728.249921436729, 10690.186317527305, 10504.133215295165, 10504.133215295165, 10463.729990357544, 10463.729990357544, 10463.729990357544, 10463.729990357544, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10429.601272766797, 10231.66343674026, 10231.66343674026, 10231.66343674026, 10231.66343674026, 10231.66343674026, 10231.66343674026, 10231.66343674026, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 10220.397724732542, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9891.557322076016, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9844.45422418508, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9618.222134891368, 9603.108486349185, 9603.108486349185, 9603.108486349185, 9603.108486349185, 9603.108486349185, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 9120.127556625996, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8717.020980449777, 8714.184984973928, 8714.184984973928, 8714.184984973928, 8714.184984973928, 8714.184984973928, 8714.184984973928, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8674.373646750013, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8470.297331000434, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8221.173119371124, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8211.130938383414, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 8019.024649741604, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7939.452258010421, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7901.537425864937, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7857.960844952131, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7760.835489713669, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7565.854062422779, 7554.088488029394, 7542.233169025706, 7542.233169025706, 7542.233169025706, 7542.233169025706, 7542.233169025706, 7542.233169025706, 7542.233169025706, 7500.3946071487, 7500.3946071487, 7500.3946071487, 7500.3946071487, 7500.3946071487, 7500.3946071487, 7500.3946071487, 7484.808810236098, 7484.808810236098, 7484.808810236098, 7438.4928974688, 7438.4928974688, 7438.4928974688, 7438.4928974688, 7434.525060942586, 7434.525060942586, 7434.525060942586, 7434.525060942586, 7434.525060942586, 7434.525060942586, 7371.131245940834, 7324.223755912006, 7324.223755912006, 7296.517399494018, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7227.643313961412, 7219.699376673038, 7219.699376673038, 7219.699376673038, 7219.699376673038, 7177.060041207416, 7177.060041207416, 7177.060041207416, 7165.614848350655, 7146.127740329078, 7078.93052035947, 7054.3106865232, 7054.3106865232, 7000.779223691363, 7000.779223691363, 7000.779223691363, 6994.696275063275, 6994.696275063275, 6954.259409352125, 6916.082581218267, 6914.971616396585, 6914.971616396585, 6864.4061444236495, 6825.118351468109, 6825.118351468109, 6825.118351468109, 6825.118351468109, 6825.118351468109, 6825.118351468109, 6819.610979663076, 6819.610979663076, 6819.610979663076, 6819.610979663076, 6819.610979663076, 6789.909148333206, 6776.609903769061, 6776.609903769061, 6776.609903769061, 6776.609903769061, 6774.0938277426185, 6762.646867997247, 6762.646867997247, 6745.704513779543, 6734.776253566366, 6734.776253566366, 6734.776253566366, 6734.776253566366, 6732.324725239753, 6732.324725239753, 6688.100115585204, 6686.133064975831, 6686.133064975831, 6686.133064975831, 6686.133064975831, 6665.607024549977, 6638.397035980673, 6638.397035980673, 6638.321186982159, 6623.006670902381, 6605.065569642062, 6605.065569642062, 6576.142725187593, 6576.142725187593, 6576.142725187593, 6576.142725187593, 6576.142725187593, 6576.142725187593, 6576.142725187593, 6567.346770735974, 6567.346770735974, 6567.346770735974, 6552.204781934085, 6552.204781934085, 6548.80202154288, 6548.80202154288, 6548.80202154288, 6548.80202154288, 6539.97863535398, 6539.97863535398, 6536.149843755054, 6502.986019563786, 6462.257331112096, 6462.257331112096, 6462.257331112096, 6438.573173230816, 6438.573173230816, 6438.573173230816, 6426.118968406315, 6415.943981091589, 6415.943981091589, 6413.353011927208, 6413.353011927208, 6383.656039503006, 6373.922064780897, 6341.6341231923125, 6341.6341231923125, 6341.6341231923125, 6341.6341231923125, 6341.6341231923125, 6335.556944882651, 6331.942538843847, 6328.311344233039, 6300.01580744989, 6300.01580744989, 6279.53703670748, 6279.53703670748, 6279.53703670748, 6279.53703670748, 6279.53703670748, 6269.845452359014, 6269.845452359014, 6208.077299018783, 6208.077299018783, 6208.077299018783, 6208.077299018783, 6208.077299018783, 6208.077299018783, 6203.596500365315, 6203.596500365315, 6203.596500365315, 6193.904916016848, 6193.904916016848, 6193.904916016848, 6192.677267654995, 6192.677267654995, 6190.502155625642, 6182.50228034027, 6145.475589441146, 6145.475589441146, 6145.475589441146, 6145.475589441146, 6145.475589441146, 6145.475589441146, 6145.475589441146, 6134.638887547981, 6117.572317946238, 6089.568660421606, 6089.568660421606, 6056.198256730454, 6056.198256730454, 6056.198256730454, 6056.198256730454, 6056.198256730454, 6017.231200933214, 6007.959100795261, 6007.959100795261, 6007.959100795261, 5977.928915387342, 5977.928915387342, 5977.928915387342, 5977.928915387342, 5977.928915387342, 5977.928915387342, 5977.536284244835, 5977.536284244835, 5967.361296930108, 5967.361296930108, 5944.045185562376, 5944.045185562376, 5944.045185562376, 5944.045185562376, 5944.045185562376, 5944.045185562376, 5933.670151588454, 5933.670151588454, 5894.485516196351, 5894.485516196351, 5894.485516196351, 5887.526730244014, 5826.556013917988, 5826.556013917988, 5826.556013917988, 5826.556013917988, 5804.861230169653, 5804.861230169653, 5804.861230169653, 5804.861230169653, 5804.861230169653, 5793.76629079872, 5771.170084827999, 5747.5529083320935, 5747.5529083320935, 5747.5529083320935, 5747.5529083320935, 5740.474142775001, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5726.513927284535, 5705.493652299782, 5698.41488674269, 5692.697238898044, 5692.697238898044, 5692.697238898044, 
